6P7/2,,32120
6P5/2,,32717
6P3/2,,33289
6I7/2,,35850
6I9/2,,36234
6I17/,,36246
6I11/2,,36471
6I15/2,,36589
6I13/2,,36624
6D9/2,,39557
6D1/2,,
6D7/2,,40587
6D3/2,,
6D5/2,,
